name,address,phone,latitude,longitude
성내점 기아오토큐,서울특별시 강동구 성안로 11(성내동),02-408-4955,37.5250311889184,127.129116114244
성동서비스센터,서울특별시 성동구 성수이로26길 61 (성수동2가),02-498-8585,37.5449506189317,127.064108919244
성수남부점 기아오토큐(주),서울특별시 성동구 성수일로 57(성수동1가),02-462-3375,37.5457129096466,127.049820013834
성수서비스 기아오토큐(주),서울특별시 성동구 성수이로22길 40 (성수동2가),02-467-9777,37.5434516543845,127.061342575064
성우자동차공업(주),"서울특별시 성동구 왕십리로16길26 (성수동1가), 성우자동차공업(주)",02-498-1885,37.5512068010485,127.047056965219
송일자동차공업(주),서울특별시 송파구 문정로4길 25 (문정동),02-404-1193,37.4841455069935,127.126679257867
수서서비스 기아오토큐(주),서울 강남구 수서동 725-3,02-2226-0167,37.4866373949263,127.103595256168
수유북부점 기아오토큐,"서울특별시 강북구 인수봉로 296, 수유북부점 기아오토큐(수유동)",02-992-1210,37.6452326526359,127.010913399041
시흥서비스센터,서울특별시 금천구 시흥대로51길 20 (시흥동),02-804-8585,37.4513805762042,126.899844328209
신길남부점 기아오토큐,서울특별시 영등포구 도림로 230(신길동),02-841-5582,37.4986252351793,126.905021511595
신내점 기아오토큐,"서울특별시 중랑구 숙선옹주로5길 1, 신내점 가아오토큐(묵동)",02-949-8272,37.6146621984142,127.080600691354
신당점 기아오토큐,서울특별시 중구 다산로40길 15(신당동),02-2231-8582,37.5640359865152,127.016852881559
신당중부점 기아오토큐,서울특별시 중구 동호로 198(신당동),02-2238-8490,37.5557692908039,127.010199113797
신림서부점 기아오토큐,서울특별시 관악구 조원로 85(신림동),02-837-8208,37.4845708237082,126.911691223972
신림점 기아오토큐,서울특별시 관악구 남부순환로 1553  신림동,02-839-6677,37.4837294453736,126.923139599546
신월남부점 기아오토큐,서울특별시 양천구 신월로 216(신월동),02-2694-1232,37.5212498699886,126.846143808549
신월점 기아오토큐,서울특별시 양천구 남부순환로 420(신월동),02-2608-8588,37.5302221899383,126.831781997386
신정남부점 기아오토큐,서울특별시 양천구 신목로 41(신정동),02-2649-7778,37.5190633888026,126.872865934633
쌍문점 기아오토큐,서울특별시 도봉구 우이천로 294-1 (쌍문동),02-995-2523,37.6441939540215,127.029914522604
안암점 기아오토큐,서울특별시 성북구 안암로 33 (안암동4가 29-1) 안암동4가,02-913-9999,37.5805446665767,127.026152497907
양재서비스 기아오토큐(주),서울특별시 서초구 남부순환로342길 94 (양재동),02-564-2500,37.4764227692908,127.028001687538
역삼점 기아오토큐,서울특별시 강남구 언주로104길 15 (역삼동),02-561-8285,37.5074570356898,127.041566717595
역촌점,서울특별시 은평구 진흥로 41(역촌동),02-356-3096,37.6009910396309,126.919669307734
영등포서비스 기아오토큐(주),서울시 영등포구 양평로28길 1 (양평동6가 1),02-2678-9100,37.5400975194723,126.889996908509
오류점 기아오토큐,서울특별시 구로구 경인로 22(오류동),02-2683-1626,37.4893533227119,126.825220559378
옥수점 기아오토큐,서울특별시 성동구 독서당로 214 (옥수동),02-2299-7218,37.5434877727742,127.01456297107
용강점 기아오토큐,서울특별시 마포구  토정로 252,02-703-9118,37.5432283824035,126.938303206822
월곡점 기아오토큐,서울 성북구 화랑로 180(상월곡동),02-969-8572,37.6071933924778,127.050543785581
이촌점 기아오토큐,서울특별시 용산구 이촌로2길 25(이촌동),02-717-0242,37.529945799377,126.953809544299
자양점 기아오토큐,서울특별시 광진구 자양로 46,02-3436-8585,37.5322036162944,127.085968300289
잠실점 기아오토큐,서울특별시 송파구 도곡로62길 5 (잠실동),02-412-0290,37.5042620319791,127.077148464295
장안점 기아오토큐,서울특별시 동대문구 사가정로 254  장안동,02-2214-8582,37.5788982035076,127.073361703226
전농점 기아오토큐,서울특별시 동대문구 전농로29길 93-12  전농동,02-2242-8573,37.5791161241681,127.056362090659
정릉점 기아오토큐,서울특별시 성북구 솔샘로 41  정릉동,02-918-2200,37.6113137908843,127.005047680877
중계점 기아오토큐,서울특별시 노원구 덕릉로77길 6  중계동,02-933-0004,37.655043157103,127.073904356143
중곡북부점 기아오토큐,"서울특별시 광진구 면목로 194, (중곡동 554-5) (중곡동)",02-491-5333,37.5704688227734,127.083455390252
중곡점 기아오토큐,"서울특별시 광진구 긴고랑로 79, 서울특별시 광진구 긴고랑로 81 (중곡동)",02-453-0915,37.5612041661408,127.084702394418
청량리점 기아오토큐,서울특별시 동대문구 제기로 147 (청량리동 38-2 외2필지),02-2213-1421,37.5863573071898,127.049557698997
하계점 기아오토큐,서울특별시 노원구 공릉로62길 25  하계동,02-979-8581,37.6364006804938,127.071934590512
한독자동차㈜,서울 도봉구 창5동 749-16,02-905-8585,37.6594302937513,127.041778345535
현대강남서비스(주),"서울특별시 서초구 마방로 26, 현대강남서비스(양재동)",02-575-1900,37.4745412769967,127.040978364069
화곡북부점 기아오토큐,서울특별시 강서구 까치산로 167(화곡동),02-2695-1651,37.5523066845094,126.852776621171
화곡서부점 기아오토큐,"서울특별시 강서구 강서로17길 150, 360-8, 360-28, 360-18 (화곡동)",02-2608-1700,37.531851317359,126.837661039809
화곡점 기아오토큐,서울특별시 강서구 국회대로7길 149 (화곡동),02-2695-5700,37.5290133854965,126.852528946531
북강릉서비스 기아오토큐(주),강원 강릉시 율곡로 3081,033-647-7233,37.7762297620621,128.886484765273
문막점 기아오토큐,강원 원주시 문막읍 건등리 194-4,033-735-9997,37.3197963740039,127.831888670974
동춘천서비스 기아오토큐,강원 춘천시 후평동 243-1,033-254-2604,37.8887288643367,127.749854114984
연봉점 기아오토큐,강원 홍천군 홍천읍 연봉리 202-28,033-434-2754,37.68321760838657,127.87353210945241
교1동점 기아오토큐,강원도 강릉시 강릉대로 127-1  교동,033-644-8272,37.7564164967257,128.884410915645
입암점 기아오토큐,강원도 강릉시 입암로 8  입암동,033-642-8241,37.7478108184592,128.911233960388
고성서비스 기아오토큐,강원도 고성군 죽왕면 선유담길 68,033-631-7001,38.3595900427642,128.503614294171
천곡점 기아오토큐,강원도 동해시 동굴2길 1(천곡동),033-533-8572,37.5181783811069,129.11173411886
항도공업사,강원도 동해시 동해대로 5026(효가동),033-521-8585,37.4943120239148,129.112015545265
삼척서비스 기아오토큐,강원도 삼척시 동해대로 4303(갈천동),033-573-5191,37.4569277581274,129.163417093927
교동점 기아오토큐,강원도 속초시 도리원길 118  교동,033-637-6114,38.1957324177325,128.571582590667
속초서비스 기아오토큐,"강원도 속초시 동해대로 4179, 속초서비스(조양동)",033-633-4972,38.1924381140139,128.578377749817
양양서비스 기아오토큐,강원도 양양군 양양읍 안산1길 79,033-673-5511,38.0704674709877,128.627377444072
영월점 기아오토큐,강원도 영월군 영월읍 영월로 1846,033-375-8585,37.1864307251019,128.456858336654
단구점 기아오토큐,강원도 원주시 단구로 339  단구동,033-764-8584,37.3257751717738,127.959078917811
서원주서비스 기아오토큐,강원도 원주시 호저면 우무개로 393 (만종리),033-743-9765,37.3620714799266,127.915507313977
인제점 기아오토큐,강원도 인제군 인제읍 인제로178번길 48-3  ,033-462-7447,38.0643228580841,128.173217702836
동송점 기아오토큐,강원도 철원군 동송읍 금학로 133  ,033-455-7373,38.2009882999505,127.221604869586
소양기공사,강원도 춘천시 공지로 488(근화동),033-254-4102,37.8760959355114,127.715164459045
남춘천서비스 기아오토큐(주),강원도 춘천시 동내면 동내로 57 (신촌리 570-1),033-264-8333,37.8491139672561,127.759329337504
퇴계점 기아오토큐,"강원도 춘천시 백석골길 8-6 , 798 퇴계동",033-242-6816,37.85700457377026,127.72142168063965
근화점 기아오토큐,강원도 춘천시 영서로 2468(근화동),033-255-5916,37.8786883027093,127.712485232453
(합)공신기업,"강원도 춘천시 춘천로 427  후평동, KIA MOTORS (합)공신기업",033-255-5757,37.8917129141772,127.752480236283
황지점 기아오토큐,강원도 태백시 서학로 1100  황지동,033-553-0608,37.1541796177559,128.985104006457
태백서비스 기아오토큐,강원도 태백시 외솔배기길 64(화전동),033-552-8250,37.1791795706108,128.974973569495
봉평점 기아오토큐,강원도 평창군 봉평면 기풍로 121-13  ,033-335-0210,37.6129184122533,128.376915420438
둔내점 기아오토큐,강원도 횡성군 둔내면 둔내로 19  ,033-342-5766,37.5123442116415,128.212782107785
횡성점 기아오토큐,강원도 횡성군 횡성읍 태기로 82  ,033-345-7100,37.4916735250414,127.992601918576
포남점 기아오토큐,강원특별자치도 강릉시 강릉대로 391 (포남동),033-653-3370,37.7695776127323,128.908190154994
동강릉서비스 기아오토큐,강원특별자치도 강릉시 월대산로103번길 52 (두산동),033-652-4188,37.7644664671204,128.923476416706
이도점 기아오토큐,"강원특별자치도 동해시 동해대로 4854, 이도점기아오토큐 (이도동)",033-521-8572,37.4792683060115,129.113395748507
정상점 기아오토큐,강원특별자치도 삼척시 동해대로 4102 (정상동),033-575-8282,37.4470436592917,129.178956462771
원주서비스센터,"강원특별자치도 원주시 로아노크로 30, 기아(주) 원주서비스센터 (무실동)",033-743-8585,37.3418979196983,127.925884184355
동원주서비스 기아오토큐,강원특별자치도 원주시 소초면 치악로 2385,033-731-1391,37.3876305694601,127.978013247982
남원주서비스 기아오토큐,강원특별자치도 원주시 판부면 건너말길 7,033-761-5200,37.3168261595136,127.938177156055
평창서비스 기아오토큐,"강원특별자치도 평창군 용평면 경강로 1828-2, 평창서비스 기아오토큐",033-334-2525,37.5988246960747,128.423931749293
홍천서비스 기아오토큐(주),강원특별자치도 홍천군 북방면 송학정로 36-13,033-435-1925,37.68269038343,127.859997855953
상동점 기아오토큐(주),"경기 부천시 원미구 부일로 271(상동, 1층)",032-611-2133,37.4884607469394,126.760276553539
분당서비스 기아오토큐(주),경기 성남시 분당구 서현동 231-16,031-702-4040,37.3840579614269,127.133023071885
이매점 기아오토큐,"경기 성남시 분당구 이매동 94-1,9,10,11,12",031-703-5425,37.39763633931865,127.12906281311258
중앙자동차공업사,경기 성남시 수정구 산성동 2129,031-731-8877,37.4524429042525,127.149940234961
(주)동양공업사,경기 성남시 중원구 상대원동 358-2,031-733-8585,37.4341357936029,127.179692816931
(주)하대원점 기아오토큐,경기 성남시 중원구 하대원동 118-7,031-755-8703,37.428662812295,127.141668825551
시화서비스 기아오토큐(주),경기 시흥시 마유로 238번길 14,031-434-8585,37.3381918206863,126.729653745075
정왕북부점 기아오토큐,경기 시흥시 정왕동 1853-3,031-431-2510,37.3528802688191,126.721380549344
원곡점 기아오토큐,경기 안산시 단원구 원선로 1(원곡동),031-493-8957,37.3256223587516,126.79516017436
동안산서비스 기아오토큐(주),경기 안산시 상록구 오목로 171,031-409-4433,37.2916110578133,126.876600153578
평촌서비스 기아오토큐(주),경기 안양시 동안구 시민대로393번길 21 (관양동853),031-423-8585,37.397442019725,126.973329641634
만안서비스 기아오토큐(주),경기 안양시 만안구 안양동 535-20,031-446-8585,37.3897031109467,126.933313458661
상하점 기아오토큐,경기 용인시 기흥구 상하동 135-2,031-282-8588,37.2551839830444,127.143693815417
㈜이천써비스,경기 이천시 대월면 사동리 14-5,031-637-0062,37.2398457970973,127.500799858961
가평점 기아오토큐,경기도 가평군 가평읍 가화로 255(가평읍 승안리 11-36),031-581-5515,37.8407377141137,127.506019168188
청평점 기아오토큐(주),경기도 가평군 청평면 경춘로 789-1,031-584-2035,37.7367006585327,127.415720390447
덕은점 기아오토큐,경기도 고양시 덕양구 덕은로 41(덕은동),02-3159-7300,37.586278996166,126.876537441123
삼송점 기아오토큐,경기도 고양시 덕양구 삼송로 140(삼송동),02-381-5777,37.6521830009889,126.889557662412
㈜오토킹,경기도 고양시 덕양구 충장로 208(화정동),031-978-0088,37.6306942337952,126.83723703731
고양점 기아오토큐,경기도 고양시 덕양구 혜음로 17-9(고양동),031-962-8538,37.7021504269045,126.901195106365
주교점 기아오토큐,경기도 고양시 덕양구 호국로716번길 10(성사동),031-966-7657,37.6508827055644,126.83256666967
백석점 기아오토큐,경기도 고양시 일산동구 강촌로12번길 7-3(백석동),031-904-4972,37.6455153051859,126.778184055036
일산서비스 기아오토큐,경기도 고양시 일산동구 고봉로 466(성석동),031-901-0999,37.6996688709449,126.782007962587
21세기기아자동차회사(주),경기도 고양시 일산동구 고양대로 900-28 (풍동),031-903-9955,37.6770769999096,126.794919655746
일산점 기아오토큐,경기도 고양시 일산동구 일산로372번길 30-2(정발산동),031-901-8505,37.6687093892409,126.78359821561
일산중부점 기아오토큐,경기도 고양시 일산동구 일산로428번길 31(정발산동),031-917-3399,37.6739639989484,126.780195404663
일산북부점 기아오토큐,경기도 고양시 일산서구 고봉로 321(일산동),031-976-8255,37.6879020080022,126.777021975879
킨텍스점 기아오토큐,경기도 고양시 일산서구 대산로211번길 3(대화동),031-917-8086,37.677950963358,126.755068741456
대화점 기아오토큐,경기도 고양시 일산서구 대화로398번길 7-15(대화동),031-917-8522,37.6822049632666,126.753229232062
고양서비스 기아오토큐(주),경기도 고양시 일산서구 덕이로 48 (덕이동),031-918-8585,37.6902807331242,126.754551328399
과천점 기아오토큐,경기도 과천시 중앙로 388  과천동,02-503-6824,37.4481978198529,126.998087052705
광명IC점 기아오토큐,경기도 광명시 광명로 351,02-2619-2929,37.4321701426492,126.846801093012
광명점 기아오토큐,경기도 광명시 광명로812번길 37  광명동,02-2684-8285,37.4685212307292,126.851024688913
이화카독크,경기도 광명시 구름산로 33  하안동,02-897-3431,37.4584940699762,126.877031864339
철산점(주),경기도 광명시 시청로 152(철산동),02-2686-5671,37.4879257749948,126.869675949253
소하북부점 기아오토큐,경기도 광명시 신촌로5번길 9 (소하동),02-805-8285,37.4478826678595,126.888576928255
KTX광명역점 기아오토큐,경기도 광명시 오리로 127  일직동,02-899-1121,37.4145661134245,126.878389097419
광주점 기아오토큐(주),경기도 광주시 경안로 149 (경안동),031-768-5630,37.4100285813245,127.248017585835
태전점,"경기도 광주시 고불로 6, . (중대동)",031-769-9800,37.3958146880527,127.233894028283
오포종합서비스기아오토큐 주식회사,경기도 광주시 오포읍 오포로 184,031-714-4440,37.3480803388869,127.184180409564
곤지암점 기아오토큐,경기도 광주시 초월읍 경충대로 995-5 ( 쌍동리 14-2 ),031-764-1959,37.3682770310952,127.304792067706
(주)상상초월,"경기도 광주시 초월읍 현산로 18, 22",031-765-4972,37.4349730806744,126.878050332054
경기광주서비스 기아오토큐(주),경기도 광주시 회안대로 40 (매산동),031-765-6100,37.3589751845093,127.246371922579
구리서비스 기아오토큐,경기도 구리시 동구릉로200번길 34 (인창동),031-553-4576,37.6170800611202,127.140462801689
인창점 기아오토큐,"경기도 구리시 동구릉로30번길 3, 인창점(인창동)",031-557-2723,37.6033301311656,127.132706448465
수택점 기아오토큐,"경기도 구리시 이문안로 87  수택동, 기아큐서비스",031-555-5989,37.5921501175538,127.141231860575
산본서비스 기아오토큐(주),경기도 군포시 고산로 126(당정동),031-429-8585,37.3498862772583,126.957140999517
산본점 기아오토큐,경기도 군포시 고산로 708 (산본동),031-456-3813,37.3723980333663,126.936575268598
당동점 기아오토큐,경기도 군포시 금당로 25  당동,031-455-6794,37.3503319716759,126.940572994716
고촌점 기아오토큐,경기도 김포시 고촌읍 은행영사정로23,031-983-8583,37.6017307616919,126.772793511389
장기점 기아오토큐,경기도 김포시 김포한강2로24번길 114  장기동,031-982-8383,37.6472097464709,126.675286518753
대곶점 기아오토큐,경기도 김포시 대곶면 율마로 60,031-981-8575,37.6567730162256,126.594403723566
김포서비스 기아오토큐(주),경기도 김포시 양촌읍 석모로5번길 16,031-997-7833,37.6509493106414,126.64939721713
사우점 기아오토큐(주),경기도 김포시 중구로 3(북변동),031-983-8285,37.622379537893,126.709958399989
감정점 기아오토큐,경기도 김포시 중봉로25번길 14  감정동,031-988-5189,37.6244066780724,126.69607505781
통진점 기아오토큐,경기도 김포시 통진읍 월하로 566  ,031-984-3504,37.7116664553768,126.618173335354
한강자동차정비(주),경기도 김포시 통진읍 흥신로 252  ,031-986-0101,37.6794423992309,126.611465486952
남양주자동차(주),"경기도 남양주시 금곡로 9  금곡동, 남양주자동차",031-559-8600,37.6336535403502,127.203916852763
다산점 기아오토큐,경기도 남양주시 다산중앙로172번길 48 (다산동),031-555-6530,37.6282268187077,127.157500887248
별내점 기아오토큐,경기도 남양주시 덕송1로55번길 22 (별내동),031-574-2580,37.6676496590967,127.117383396848
별내서비스 기아오토큐(주),"경기도 남양주시 별내면 청학로 79, (청학리 513-1)",031-842-2301,37.7071713832288,127.118005916138
오남점 기아오토큐,경기도 남양주시 오남읍 진건오남로 836,031-527-8282,37.7007695828577,127.200796720197
(주)덕소모터스,경기도 남양주시 와부읍 수레로 52,031-577-7110,37.5885178392075,127.217642663229
덕소점 기아오토큐,경기도 남양주시 와부읍 수레로 77  ,031-577-0025,37.5907730092504,127.218038503267
평내호평점 기아오토큐,경기도 남양주시 의안로 129-21(평내동),031-595-3400,37.6432050048421,127.237148572341
(주)경기자동차,경기도 남양주시 진접읍 금강로 1943-11,031-528-0770,37.7549129441214,127.21670221004
진접점 기아오토큐,"경기도 남양주시 진접읍 장현천로10번길 17-6 (진접읍 장현리 340-2,341-11,10)",031-528-5598,37.7192500703665,127.186017809185
퇴계원점 기아오토큐(주),경기도 남양주시 퇴계원면 경춘북로613번길 101 (퇴계원면),031-572-8506,37.6575181671038,127.145855165735
금곡점 기아오토큐,경기도 남양주시 홍유릉로 291 (금곡동),031-592-0034,37.6283142384567,127.201279749774
화도점 기아오토큐,"경기도 남양주시 화도읍 경춘로 1667, (묵현리)",031-592-8583,37.6548573191127,127.276383640078
마석서비스 주식회사,경기도 남양주시 화도읍 경춘로 2050,031-592-8586,37.6516783021884,127.315258920473
상패점 기아오토큐,경기도 동두천시 어수로 43,031-865-3311,37.9037280677619,127.047584821495
지행점 기아오토큐,경기도 동두천시 평화로 2240  지행동,031-863-8582,37.8877114244175,127.057284602399
동두천서비스 기아오토큐,경기도 동두천시 평화로 2855 (상봉암동),031-868-3342,37.9424973866272,127.057991829555
작동점 기아오토큐,경기도 부천시 성오로 18-1 (작동),032-682-4521,37.5163397703665,126.804476420567
역곡점 기아오토큐,경기도 부천시 소사구 경인로 435 (괴안동 1-25 ),032-342-1101,37.4822877195156,126.804304804607
소사점 기아오토큐,경기도 부천시 소사구 소사동로 107 (소사택지사업지구) 괴안동,032-341-8200,37.4749531022885,126.80602208004
부천서비스 기아오토큐(주),"경기도 부천시 신흥로413번길 18, 부천서비스기아오토큐주식회사(삼정동)",032-679-8582,37.5209523470955,126.774540137465
중동점 기아오토큐(주),경기도 부천시 원미구 부일로 380  중동,032-668-2758,37.4870548084376,126.772203132005
(주)오토맥스,경기도 부천시 원미구 부천로 190  춘의동,032-656-8030,37.5008508028886,126.78697079142
약대점 기아오토큐(주),경기도 부천시 중동로 362 (약대동),032-684-7275,37.511884343194,126.770165619418
구미점 기아오토큐,경기도 성남시 분당구 금곡로11번길 16  구미동,031-712-8263,37.3451899762364,127.11049345636
판교점 기아오토큐,경기도 성남시 분당구 대왕판교로385번길 18  백현동,031-705-6585,37.3782247147972,127.099923611873
정자남부점 기아오토큐,경기도 성남시 분당구 불정로65번길 5  정자동,031-717-7320,37.3606153382902,127.111612810154
삼평점 기아오토큐(주),"경기도 성남시 분당구 판교로227번길 6, 101~104호 (삼평동)",031-702-8521,37.40319312207054,127.09896714304953
단대점 기아오토큐,경기도 성남시 수정구 논골로25 (단대동 59-3),031-753-8523,37.4562918860982,127.159878630174
대림자동차정비서비스(유),"경기도 성남시 수정구 사송로77번길 72, 70 (사송동)",031-723-8203,37.408965481701024,127.11446844204745
고등점 기아오토큐,경기도 성남시 수정구 설개로 7,031-723-8204,37.4218009765285,127.106025707384
성남점 기아오토큐,"경기도 성남시 수정구 탄리로52번길 4-16, 외1필지(5980번지) (신흥동)",031-755-0836,37.4402073637155,127.137298974023
호매실점 기아오토큐,경기도 수원시 권선구  칠보로 200 (호매실동 1374번지),031-292-8582,37.2668077203104,126.961495809716
세류점 기아오토큐,경기도 수원시 권선구 덕영대로 1077 (세류동),031-239-0777,37.254863726958,127.010285784219
서수원서비스 기아오토큐(주),경기도 수원시 권선구 매송고색로 779(고색동),031-296-7100,37.2534470863489,126.989489306438
권선점 기아오토큐,경기도 수원시 권선구 세권로 217 (권선동),031-239-8272,37.2548930331688,127.027987907979
(주)광교종합서비스,경기도 수원시 영통구  월드컵로150번길 42 (원천동 572번지),031-214-8521,37.2787491740876,127.050371260718
㈜밀코 동수원서비스,경기도 수원시 영통구 매영로 142(매탄동),031-211-8101,37.266062312294,127.057917551272
㈜수원중앙서비스기아오토큐,경기도 수원시 영통구 신원로 271,031-216-2900,37.2598340409361,127.060612316594
신동점 기아오토큐,경기도 수원시 영통구 영통로200번길 51 (영통동),031-206-8572,37.2445304964407,127.059438502747
파장점 기아오토큐,"경기도 수원시 장안구 경수대로 1101  파장동, 기아써비스",031-246-8585,37.3100885089616,126.991909093514
성대점 기아오토큐,"경기도 수원시 장안구 일월로66번길 2, 370-2,426-6,364-7,364-8 (천천동)",031-292-6800,37.2886241958671,126.97784245912
화서점 기아오토큐,경기도 수원시 장안구 장안로 86-1,031-253-8825,37.2919268338897,127.00260797808
천천점 기아오토큐,"경기도 수원시 장안구 하률로56번길 15  천천동, 기아모터스",031-269-5555,37.3029546836505,126.98003705965
시흥시청점 기아오토큐,"경기도 시흥시 능곡군자1길 55, . (군자동)",031-311-0541,37.3663623297369,126.806825331834
