name,address,phone,latitude,longitude
(주)선두자동차,인천 강화군 선원면  중앙로 148,032-934-7785,37.730429,126.488955
(주)선부점,경기도 안산시 단원구 화정천서로2안길 1 ,031-482-4300,37.342525,126.817419
(주)성도모터스,경기도 고양시 일산동구 백마로 488 (풍동),031-907-1883,37.661915,126.802587
(주)성복점,경기도 용인시 수지구 수지로 106 ,031-264-8811,127.07825,37.311706
(주)성사점,"경기도 고양시 덕양구 고양대로 1361, 1층(성사동)",031-967-6969,126.835694,37.655017
(주)성산현대서비스,경상남도 창원시 성산구 해원로374번길 5(성주동),055-261-2119,35.184963,128.704989
(주)성일공업사,경기도 고양시 일산동구 성석로 365 (성석동),031-977-4992,126.792569,37.707828
(주)성정북부점,충청남도 천안시 서북구 백석로 226 (성정동),041-574-7277,127.134619,36.818381
(주)소사점,경기도 부천시 소사구 소사로 142 ,032-342-3989,37.470979,126.796083
(주)송림점,인천광역시 제물포구 송미로35번길 18 ,032-777-8204,126.648861,37.483439
(주)신도시카독크,경기도 고양시 일산동구 장대길 160-54 (장항동),031-905-5555,126.762361,37.643703
(주)아진모터스,인천광역시 계양구 아나지로 434 (작전동),032-546-2100,126.740397,37.525297
(주)안산모터스,경기도 안산시 단원구 연수원로 17 (원시동),031-493-5523,126.796894,37.315286
(주)양산점,전남광주통합특별시 북구 하서로 353 (양산동),062-572-8504,126.873194,35.206664
(주)양주자동차정비공업사,경기도 양주시 평화로 1617 (회정동),031-858-1748,127.053314,37.833369
(주)엄궁점,부산광역시 사상구 엄궁남로 1 (엄궁동),051-328-7773,35.125734,128.968502
(주)역촌점,서울특별시 은평구 진흥로 49 (역촌동),02-352-8272,126.920197,37.601572
(주)연수점,인천광역시 연수구 동곡재로 31(동춘동),032-811-8204,37.414588,126.672632
(주)염리점,서울특별시 마포구 백범로25길 49(염리동),02-701-5705,37.548029,126.947238
(주)영남중공업,서울특별시 금천구 시흥대로153길 26 (독산동),02-855-9966,126.897122,37.477689
(주)오금동부점,서울특별시 송파구 위례성대로 194 (오금동),02-443-0049,37.50948,127.132382
(주)오토맥스,경기도 부천시 부천로 190,032-665-8030,37.500852,126.786986
(주)오토킹,경기도 고양시 덕양구 충장로 208 (화정동),031-978-0088,37.630694,126.837237
(주)옥천현대서비스,충청북도 옥천군 옥천읍 마장로 67,043-731-8256,36.293147,127.575439
(주)용강점,서울특별시 마포구 토정로 270 (용강동),02-711-9228,126.939622,37.542417
(주)운남점,전남광주통합특별시 광산구 풍영철길로 151(운남동),062-955-4111,126.821814,35.171722
(주)원시점,"경기도 안산시 단원구 산단로 107(원시동,서흥테크노밸리 101-1,2)",031-508-9990,37.305466,126.787101
(주)유성현대서비스,대전광역시 유성구 한밭대로 398 ,042-824-4972,36.362008,127.343428
(주)은현점,경기도 양주시 은현면 화합로 976,031-859-2556,37.858697,127.028256
(주)장당점,경기도 평택시 첨단대로 439 ,031-668-3379,127.058458,37.045458
(주)전북고속터미널,전북특별자치도 전주시 덕진구 가리내로 30 (금암동),063-270-1781,127.133406,35.834758
(주)정릉점,서울특별시 성북구 솔샘로 35(정릉동),02-941-0466,37.610659,127.005001
(주)정왕점,경기도 시흥시 중심상가로 48(정왕동),031-488-8217,37.352117,126.723261
(주)중동점,경기도 부천시 원미구 장말로 177 ,032-668-8272,37.493368,126.761741
(주)중앙고속,경기도 화성시 풀무골로 1 ,031-376-8288,127.125339,37.204961
(주)진잠점,대전광역시 유성구 진잠로 118 (원내동),042-526-8272,36.301883,127.315442
(주)진해현대서비스,경상남도 창원시 진해구 죽곡로 136,055-546-8582,35.110927,128.724599
(주)창신종합중기정비,대구광역시 북구 신천동로 980 (산격동),053-382-5900,128.594919,35.902194
(주)창원신일현대서비스,경상남도 창원시 의창구 차상로 187 (팔용동),055-292-9500,35.240914,128.634425
(주)천일정비,경상남도 양산시 물금읍 제방로 27 ,055-371-2230,129.010142,35.291728
(주)파주현대상용서비스,경기도 파주시 월롱면 도감로 164,031-949-8074,126.802942,37.791381
(주)평택항 현대서비스,경기도 평택시 포승읍 하만호길 237 ,031-686-9752,126.850536,36.955392
(주)포항현대상용서비스,경상북도 포항시 남구 호동로 122 ,054-285-8080,129.384522,35.989931
(주)합성자동차,서울특별시 강북구 도봉로 113 (미아동),02-989-4901,37.619001,127.028846
(주)현대기아남구정비서비스,부산광역시 남구 신선로 340 (용당동),051-621-9204,129.095958,35.116906
(주)현대시트,"서울특별시 동작구 등용로 89(대방동,1층)",02-713-8530,126.934997,37.511982
(주)현대오성자동차공업사,경기도 파주시 탄현면 평화로 563,031-943-8272,37.772002,126.721996
(주)현대자동차충청써비스,충청남도 아산시 곡교천로125번길 35 ,041-547-3399,126.9885,36.79525
(주)홍성현대서비스,충청남도 홍성군 금마면 충서로 2165,041-633-8890,36.623182,126.723672
(합)동춘천현대서비스,강원특별자치도 춘천시 후석로462번길 91 (후평동),033-253-3147,37.891443,127.751681
(합)북광주현대서비스,전남광주통합특별시 북구 하서로672번길 37 (용전동),062-576-8272,35.234798,126.890681
㈜남인천현대써비스,인천광역시 남동구 은청로 32 (고잔동),032-816-1500,37.40552,126.696821
㈜전국정비,경상남도 김해시 한림면 김해대로 1131-2,055-342-1677,128.806211,35.296619
㈜평내현대써비스,경기도 남양주시 경춘로 1319 (평내동),031-595-3663,37.651322,127.238462
㈜평택합정점,경기도 평택시 배미1길 6 (합정동) ,031-658-6619,36.98931,127.11048
㈜향동점,경기도 고양시 덕양구 꽃내음1길 159 (향동동),02-322-8777,126.890228,37.599372
㈜현대노형북부점,제주특별자치도 제주시 월광로 43 ,064-747-1475,33.48546,126.465447
가경점(주),충청북도 청주시 흥덕구 가경로101번길 27 (가경동),043-234-8204,127.437653,36.623789
가능서부점,경기도 의정부시 서부로 526(가능동),031-877-5589,127.025722,37.743539
가능점,경기도 의정부시 체육로 16 (가능동),031-879-0404,127.032011,37.752317
가락점,서울특별시 송파구 중대로 203 (가락동),02-430-0135,127.126131,37.500153
가람로중앙점,경기도 파주시 가람로21번길 7-20 (와동동),031-947-1456,126.751147,37.734175
가산현대상용서비스,경상북도 칠곡군 가산면 송신로 276 ,054-971-1500,128.519067,36.105283
가산현대서비스㈜,경기도 포천시 가산면 가산로 18 ,031-542-1111,127.156228,37.836428
가야점,부산광역시 부산진구 가야대로 660,051-896-7778,129.044094,35.155697
가야점,경상남도 함안군 가야읍 가야로 126,055-584-9966,128.414869,35.278628
가양현대서비스,서울특별시 강서구 양천로 462 (등촌동),02-3661-3661,126.851908,37.562247
가좌점,경기도 고양시 일산서구 송산로 414 (가좌동),031-923-8210,37.685811,126.724733
가좌점,인천광역시 서구 건지로 395-1 (가좌동),032-573-9944,126.685575,37.495872
가평상용현대서비스,경기도 가평군 상면 청군로 1990 가평상용현대서비스,031-585-6360,127.29425,37.831322
가평점,경기도 가평군 가평읍 광장로 21,031-582-2119,127.509481,37.825847
가흥점,경상북도 영주시 신재로 25 (가흥동),054-632-8222,128.609819,36.830814
간석점,인천광역시 남동구 경인로 776 (간석동),032-501-8855,126.710953,37.478678
갈공점,전북특별자치도 김제시 벽성로 305 (갈공동),063-545-8204,35.801241,126.870437
감일점,경기도 하남시 감일로 166 (감일동),02-6958-6005,127.156006,37.514114
강경점,충청남도 논산시 강경읍 계백로 130-2,041-745-1475,127.015353,36.156144
강구점,경상북도 영덕군 강구면 동해대로 4571 ,054-733-5300,129.376586,36.365011
강남논현점,서울특별시 강남구 논현로150길 21 (논현동) ,02-516-8204,37.519682,127.030138
강남현대상용서비스,경상남도 양산시 상북면 소노길 9,055-374-4767,129.055033,35.378967
강릉대형점,강원특별자치도 강릉시 율곡로 2553 (유산동),033-643-8546,128.921647,37.740519
강릉북부점,강원특별자치도 강릉시 가작로 306 ,033-653-6622,128.908725,37.770697
강릉하이테크센터,강원특별자치도 강릉시 강변로534번길 9  입암동,033-653-9120,37.765967,128.919597
강서명지현대서비스,부산광역시 강서구 화전산업대로 163 ,051-831-2199,35.103447,128.887153
강서범방점,부산광역시 강서구 가락대로900번길 5 ,051-832-1133,35.151202,128.881656
강서상용현대서비스(주),경기도 김포시 고촌읍 아라육로57번길 87-11,02-2666-6268,126.795797,37.592058
강서점,충청북도 청주시 흥덕구 서현로 14(가경동),043-237-8277,127.423978,36.616589
강서현대서비스㈜,서울특별시 강서구 남부순환로 223 (외발산동),02-2661-0072,37.545862,126.821914
강일현대서비스,서울특별시 강동구 상일로12길 85(강일동),02-6225-3000,37.555951,127.172625
강정점,제주특별자치도 서귀포시 일주서로 215-3(강정동),064-738-3749,33.250019,126.484942
강진점,전남광주통합특별시 강진군 강진읍 금릉2길 2,061-433-8204,126.767419,34.6341
강화점,인천광역시 강화군 강화읍 강화대로 286-1,032-934-5959,126.497239,37.742406
개봉점,서울특별시 구로구 경인로 286 (개봉동),02-2683-8774,126.852078,37.497744
개신점,충청북도 청주시 서원구 성봉로 161,043-237-3451,36.61966,127.451212
개포점,서울특별시 강남구 개포로 254 (개포동),02-578-8204,37.478907,127.050264
거모점,경기도 시흥시 군자로 532번길,031-493-4946,126.786139,37.343
거제상동점,경상남도 거제시 상동1길 18-3 ,055-635-4060,34.86497,128.639785
거제서정점,경상남도 거제시 거제면 읍내로 104,055-634-1418,128.587525,34.853019
거제현대서비스,경상남도 거제시 연초면 연하해안로 316,055-637-9200,34.903931,128.623841
거창점,경상남도 거창군 거창읍 가조가야로 16 ,055-943-3360,127.921261,35.695169
거창현대서비스,경상남도 거창군 거창읍 밤티재로 1262 .,055-943-7700,35.667716,127.931921
건천점,경상북도 경주시 건천읍 내서로 1201,054-751-8207,35.843567,129.109437
검단가현점,인천광역시 서구 가현로117번길 62(마전동),032-569-3280,126.667011,37.609025
검암점,인천광역시 서구 승학로 532 (검암동),032-564-1359,126.678728,37.565783
경기자동차공업사,경기도 용인시 기흥구 중부대로 14-9 (영덕동),031-206-1661,127.070956,37.266792
경산진량현대서비스,경상북도 경산시 진량읍 의송길 6 ,053-852-3800,35.863577,128.803839
경주현대상용서비스,경상북도 경주시 태종로 266-3,054-701-2323,129.164622,35.837303
경주현대서비스(주),경상북도 경주시 공단로 45 ,054-776-9100,35.874551,129.219161
계룡금암점,충청남도 계룡시 금암로 130-6 (금암동),042-551-6000,127.255189,36.275461
계룡현대서비스,충청남도 계룡시 두마면 왕대로 99,042-841-1111,36.258763,127.279163
계양점,경상북도 경산시 원효로 120 (계양동),053-802-8204,128.750561,35.822356
고대점,충청남도 당진시 고대면 보덕포로 174,041-352-0809,126.602775,36.925392
고등현대서비스,경기도 성남시 수정구 청계산로2길 14 ,031-747-8204,127.094439,37.427711
고성군현대서비스,경상남도 고성군 고성읍 남해안대로 2524 ,055-674-0330,34.969307,128.335389
고성점,대구광역시 북구 옥산로 74(고성동3가),053-356-0404,35.884455,128.583644
고성중앙점,경상남도 고성군 고성읍 송학고분로 229 .,055-673-5526,128.315325,34.981597
고성현대서비스,강원특별자치도 고성군 죽왕면 향목길 14,033-681-0001,128.490158,38.380828
고아점,경상북도 구미시 고아읍 송평로 6 ,054-482-8383,36.162588,128.35434
고양벽제현대서비스㈜,경기도 고양시 덕양구 혜음로  240,031-968-5300,37.721178,126.898145
고양점,경기도 고양시 덕양구 호국로 1787 (고양동),031-963-3377,126.906238,37.710387
고양하이테크센터,경기도 고양시 일산서구 킨텍스로 217-6(대화동),031-8036-2114,37.666207,126.747685
고잔중부점,경기도 안산시 단원구 화정천동로 96 (고잔동),031-439-6776,37.313558,126.821909
고창점,전북특별자치도 고창군 고창읍 소반3길 17-2,063-564-8796,126.694531,35.4398
고창중앙현대서비스,전북특별자치도 고창군 고창읍 보릿골로 106 ,063-561-1911,35.434591,126.695826
고현로점,경상남도 거제시 고현로14길 61 (고현동),055-637-8801,34.883391,128.629578
고현점,경기도 오산시 동부대로338번길 13 ,031-666-0014,127.079269,37.132703
고흥점,전남광주통합특별시 고흥군 고흥읍 고흥로 1876,061-833-8204,34.616043,127.292329
곡반점,경기도 수원시 권선구 곡반정로 57 ,031-216-2820,37.23404,127.027885
곡성점,전남광주통합특별시 곡성군 곡성읍 학교로 8,061-363-9111,127.289967,35.277467
곤지암점,경기도 광주시 곤지암읍 도척로 142 ,031-764-6611,127.337519,37.339619
곤지암현대상용서비스,경기도 광주시 실촌면 삼리 333,031-763-8162,127.31811,37.354978
곤지암현대서비스,경기도 광주시 곤지암읍 대석동길 113 ,031-769-8484,37.351354,127.348695
공단현대서비스,충청북도 청주시 흥덕구 월명로201번길 2 ,043-268-4088,36.653529,127.453434
공도현대서비스,경기도 안성시 공도읍 원승두길 10 공도현대서비스,031-653-3007,127.15395,36.996836
공릉점,서울특별시 노원구 동일로197길 93 (공릉동),02-948-4508,127.070331,37.625708
공항남부점,서울특별시 강서구 송정로 21-1 (공항동),02-2064-0106,126.811731,37.557058
공항현대서비스,대구광역시 동구 공항로 139 ,053-985-9600,128.629506,35.901339
공화점,전남광주통합특별시 여수시 동문로 109 (공화동),061-665-1116,127.742919,34.746253
과천대형점,경기도 과천시 중촌로 15,02-503-8465,127.030169,37.456258
과천점,경기도 과천시 상하벌로 4 (과천동),02-503-8204,126.999436,37.449206
관산점,경기도 고양시 덕양구 통일로 754번길 25-5 (관산동),031-962-3411,37.688566,126.866627
관양중부점,경기도 안양시 동안구 관악대로 277 ,031-387-8812,126.953656,37.402797
관저점,대전광역시 서구 관저동로73번길 23 (관저동),042-542-8572,127.339167,36.298425
광명남부점,경기도 광명시 범안로 649 (노온사동),02-2619-0050,126.845433,37.442194
광명하안현대서비스,경기도 광명시 구름산로 35 ,02-898-5959,37.458122,126.877419
광산현대서비스(주),전남광주통합특별시 광산구 동곡로 663,062-940-9800,35.140402,126.775291
광안서부점,부산광역시 수영구 수영로 531 (광안동),051-752-6883,35.153213,129.111691
광양점,전남광주통합특별시 광양시 광양읍 매천로 767,061-762-8868,34.977064,127.580215
광영점,전남광주통합특별시 광양시 광포로 5(광영동),061-794-7901,34.959752,127.722998
광적점,경기도 양주시 광적면 부흥로 947,031-836-8804,37.80971,126.99451
광주오포현대상용서비스,경기도 광주시 오포로 281 ,031-766-8826,127.193217,37.348314
광주하이테크센터,전남광주통합특별시 남구 송암로76번길 31 송하동,062-673-2111,35.113457,126.878261
광탄점,경기도 파주시 광탄면 동거리길 42,031-948-8260,126.849794,37.781231
광혜원점,충청북도 진천군 광혜원면 장기길 5,043-535-8204,127.441103,36.982242
광희점,서울특별시 중구 마른내로 139 (광희동1가),02-2275-8204,127.00347,37.564828
괴산점,충청북도 괴산군 문광면 읍내로 35-17 ,043-832-3000,127.772567,36.800453
교동점,강원특별자치도 속초시 동해대로 4334 (교동),033-632-5232,128.568639,38.202747
교동점,울산광역시 울주군 삼남면 반구대로 604,052-264-8282,129.115414,35.547153
교동중부점,강원특별자치도 강릉시 화부산로 62 (교동),033-645-9994,128.885675,37.762272
교하당하점,경기도 파주시 천정구로 81-1 ,031-943-8543,126.751505,37.742438
구갈점,경기도 용인시 기흥구 중부대로 523 (구갈동),031-283-2065,127.122725,37.274175
구례점,전남광주통합특별시 구례군 구례읍 용방로 17,061-781-8597,127.461181,35.218339
구로남부점,서울특별시 구로구 도림로 43 (구로동),02-868-0033,126.889036,37.488206
구로동부점,서울특별시 구로구 시흥대로 527 ,02-869-9938,126.899122,37.480619
구리동부현대서비스,경기도 구리시 동구릉로200번길 18 인창동,031-567-8291,37.616615,127.139042
구리중앙현대서비스,경기도 구리시 경춘로 162번길 7 (교문동),031-562-4488,37.600297,127.133475
구리현대자동차공업사,경기도 구리시 아차산로 399 (교문동),031-565-9191,37.590715,127.130504
구산점,경상남도 김해시 해반천로 72 (구산동),055-311-0018,35.255326,128.870168
구서점,부산광역시 금정구 금정로 206(구서동),051-518-8204,35.242485,129.089271
구성점,경기도 용인시 기흥구 마북로 179 ,031-283-5151,127.125078,37.305692
구성현대서비스,경기도 용인시 기흥구 동백죽전대로527번길 98-25 ,031-281-0008,37.282748,127.142593
구영점,울산광역시 울주군 범서읍 대리3길 10-16 ,052-248-5757,129.249,35.566539
구월중부점,인천광역시 남동구 복개서로 97번길 1 (구월동),032-463-8203,126.722425,37.455217
구의점,서울특별시 광진구 광나루로50길 9 ,02-457-3702,127.093858,37.542219
구포점,부산광역시 북구 백양대로1064번길 4 (구포동),051-343-8204,35.19975,128.997619
군산대형점㈜,전북특별자치도 군산시 외항로 323 (산북동),063-468-4831,126.634125,35.967344
군산하이테크센터,전북특별자치도 군산시 해망로 570  소룡동,063-467-4111,35.982731,126.678492
군포역현대서비스,경기도 군포시 공단로 125 ,031-429-1102,37.356373,126.949075
권선점,경기도 수원시 권선구 세권로 133 (권선동),031-213-7114,127.018833,37.257181
금강자동차정비공업사,경기도 안성시 공도읍 서동대로 4344,031-655-9535,37.005096,127.184798
금강점,경상남도 창원시 마산회원구 금강로 161 블루핸즈 금강점,055-296-8207,35.246001,128.585224
금곡점,부산광역시 북구 금곡대로 604 (금곡동),051-332-0303,129.014675,35.261833
금곡점,경기도 남양주시 경춘로 941 (금곡동),031-591-6002,37.633529,127.205988
금릉점,충청북도 충주시 국원대로 254 (금릉동),043-851-8787,36.994378,127.92853
금산점,충청남도 금산군 금성면 안비범길 14,041-754-6426,127.4947,36.1153
금산점,경상남도 진주시 금산면 금산로 66,055-763-2988,35.214165,128.143691
금암점,전북특별자치도 전주시 덕진구 백제대로 605 (금암동),063-252-2746,35.841953,127.135573
금오중부점,경기도 의정부시 호국로1519번길 7 (금오동),031-821-1514,127.069372,37.753661
금정중앙현대서비스,부산광역시 금정구 중앙대로 1691 ,051-518-2525,35.23544,129.091462
금촌북부점,경기도 파주시 시청로 229 (금촌동),031-945-8204,126.773594,37.771047
금촌점,경기도 파주시 평화로 4 (금촌동),031-945-6622,126.773572,37.758494
금호점,경상북도 영천시 금호읍 금호로 25-1 ,054-336-8202,128.864728,35.929678
기장점,부산광역시 기장군 기장읍 기장대로 447,051-722-8383,129.217342,35.2357
길동동부점,서울특별시 강동구 명일로 195 ,02-485-5656,127.145317,37.536161
김량장점,경기도 용인시 처인구 중부대로 1434 (김량장동),031-336-4947,37.232572,127.20357
김제중앙현대서비스,전북특별자치도 김제시 봉남로 843 ,063-545-8572,126.926642,35.776428
김포서부현대서비스,경기도 김포시 대곶면 초원로 86 ,031-987-6867,126.596686,37.654178
김해수로점,경상남도 김해시 가락로 180 (구산동),055-324-4073,35.241981,128.878134
나주산포현대상용서비스,전남광주통합특별시 나주시 산포면 산남로 66,061-337-0500,126.82235,35.042186
나주현대서비스(주),전남광주통합특별시 나주시 금천면 영산로 5851,061-334-9999,35.03521,126.767911
낙양점,"경기도 의정부시 용민로303번길 10,에이동(낙양동)",031-821-5682,127.103253,37.751925
난곡점,서울특별시 관악구 난곡로 124-1 (신림동),02-856-8204,126.920442,37.46635
남가좌동부점,서울특별시 서대문구 모래내로 255 (255-4추가),02-304-9434,37.576334,126.926829
남강릉현대서비스,강원특별자치도 강릉시 성덕로 126 ,033-653-5571,37.764343,128.938593
남대구현대서비스,대구광역시 달서구 성서공단로 337 (장동),053-585-4488,35.837434,128.519702
남대전현대서비스,대전광역시 중구 대둔산로 477 (산성동),042-582-1701,36.311363,127.388078
남동해현대상용서비스,강원특별자치도 동해시 강원남부로 4610,033-522-3058,129.115978,37.462086
남문점,충청남도 태안군 태안읍 환동로 54,041-674-0477,36.751741,126.293576
남부산현대상용서비스,부산광역시 강서구 생곡산단1로 7,051-941-3761,128.885919,35.135942
남부하이테크센터,서울특별시 동작구 노량진로 53  대방동,02-890-9114,37.513945,126.934447
남사현대상용서비스,경기도 용인시 처인구 남사면 천덕산로 23,031-335-1600,127.111786,37.117742
남속초현대서비스,강원특별자치도 속초시 소평로 70 ,033-636-5550,38.188614,128.567316
남순천현대서비스,전남광주통합특별시 순천시 해룡면 여순로 1495 ,061-811-0711,127.540844,34.913678
남악현대서비스,전남광주통합특별시 무안군 삼향읍 임성로 155 ,061-284-8282,126.443792,34.822947
남양점,경기도 화성시 남양읍 수작이길 115,031-355-9800,126.814856,37.213086
남양점,강원특별자치도 삼척시 중앙로 144(남양동) ,033-573-9009,37.43581,129.167817
남양현대서비스,경기도 화성시 마도면 화성로 881 ,031-366-9932,37.205122,126.785329
남여수현대서비스,전남광주통합특별시 여수시 시청로 126 ,061-691-1458,34.772578,127.663538
남울산현대상용서비스,울산광역시 울주군 청량읍 온산로 323 ,052-268-8287,129.328653,35.466986
남원주현대서비스,강원특별자치도 원주시 만대로 200-22,033-734-5600,37.330894,127.924048
남원현대서비스,전북특별자치도 남원시 춘향로 162-8(용정동),063-626-9933,35.426917,127.38817
남정점,전남광주통합특별시 순천시 남산로 10 (남정동),061-742-9800,127.489497,34.939667
남천안현대서비스,충청남도 천안시 동남구 천안천변길 79-27 (신방동),041-578-5533,36.78587,127.127373
남천점,충청북도 제천시 의병대로 134 (남천동),043-646-5131,37.134462,128.215525
남청원현대서비스,충청북도 청주시 청원구 2순환로 463 ,043-212-1023,127.470183,36.668489
남촌점,인천광역시 남동구 남촌로 122 (남촌동),032-467-8008,37.431454,126.712473
남포항서비스㈜,경상북도 포항시 남구 오천읍 문덕서로 177 ,054-293-8204,35.960563,129.398063
남항점,부산광역시 영도구 절영로 42 (남항동1가),051-415-1756,129.038733,35.090842
남해점,경상남도 남해군 남해읍 화전로 6 ,055-863-3014,34.834108,127.898664
내덕점(주),충청북도 청주시 청원구 1순환로 252-2(내덕동),043-216-7777,127.485033,36.663339
내동점,경상남도 김해시 금관대로1289번길 7 (내동),055-327-8110,128.860167,35.239947
내서점,경상남도 창원시 마산회원구 내서읍 호원로 263,055-232-7740,128.521439,35.256958
내이점,경상남도 밀양시 시청서길 21 (내이동),055-356-5151,128.743106,35.502069
내포현대서비스(주),충청남도 홍성군 홍북면 홍북로453번길 50,041-630-6800,36.651234,126.690024
노변점,대구광역시 수성구 고산로 69 (노변동),053-793-8204,35.836934,128.703733
녹번서부점,서울특별시 은평구 통일로 661 (녹번동),02-354-8186,126.933758,37.605586
녹번점,서울특별시 은평구 진흥로 126 (녹번동),02-389-0404,126.924322,37.607342
녹색현대서비스,전남광주통합특별시 목포시 녹색로 126 ,061-276-8204,34.815338,126.428077
논산내동점,충청남도 논산시 시민로 175 (내동),041-735-3100,36.183018,127.099227
논산현대서비스,충청남도 논산시 채운면 계백로 608 (외3필지),041-734-0797,36.17597,127.061597
농소점,전북특별자치도 정읍시 명덕1길 89 (농소동),063-533-8275,126.852514,35.5829
능동점,서울특별시 광진구 능동로 247 ,02-444-3690,127.07665,37.552478
능동점,경기도 화성시 동탄하나2길 10 (능동),031-613-4442,37.214237,127.062317
능평점,경기도 광주시 오포읍 오포로 260,031-766-9005,37.348555,127.190608
다대점,부산광역시 사하구 다대로 591 ,051-263-1230,35.053659,128.971032
다사점,대구광역시 달성군 다사읍 왕선로 60,053-631-0365,128.464858,35.864886
다산점,경기도 남양주시 다산중앙로19번길 13-8 ,031-557-8204,37.613947,127.154255
단양점,충청북도 단양군 단양읍 삼봉로 239,043-423-1688,128.366956,36.978522
달동남부점,울산광역시 남구 삼산중로 9 (달동),052-999-9299,129.336522,35.534403
달동중부점,울산광역시 남구 도산로101번길 4-8 (달동),052-265-8203,129.326064,35.531564
달전점,경상북도 포항시 북구 소티재로 173 (우현동),054-262-8204,129.350697,36.066564
담양백동점,전남광주통합특별시 담양군 담양읍 죽향대로 1092 ,061-381-8272,126.981236,35.303344
담양점,전남광주통합특별시 담양군 담양읍 지침6길 30-1,061-383-6785,35.315769,126.986294
답십리점,서울특별시 동대문구 답십리로 229 (답십리동),02-2243-6614,127.065906,37.572919
당감점,부산광역시 부산진구 백양순환로 52 (당감동),051-891-4200,129.033461,35.169281
당리점,부산광역시 사하구 낙동대로 360 (당리동),051-205-5656,128.978547,35.101739
